F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
-8.937893625448683002e-03,1.960155585284102664e-02,6.200902204672771242e-03,4.194198508597633435e+00,1.348422182962538972e-05,5.419270344258623654e-05,4.070848161296084511e-01,4.883547344638382304e-03,1.230957670530038323e-02,1.063792377214537637e-03,6.539391084366200091e-02
3.987353727138343712e-02,4.515795914965423097e-02,4.535189600295096851e-03,1.838178027420831029e+00,7.020306077776882836e-04,6.648124614414625995e-04,3.721814633622568258e-01,2.164864855809532362e-01,1.950528958923907763e-01,1.494849539973237655e-02,3.738662330247363719e-01
1.825990603626004641e-03,1.724469057484016854e-02,9.681459310059332274e-03,2.576502078436866849e+00,1.014520845121148719e-03,1.314126291192860285e-03,2.996054460717115564e+00,1.696851688499411148e-01,1.605541859111692948e-01,2.236345360050078293e-02,3.914351123639123742e-01
3.597564213053762450e-02,4.542732577806505440e-02,4.214439014248016341e-03,4.434668922191947971e+00,6.161316251782029485e-04,6.523756298716120762e-04,3.624400469340912645e-01,1.523245480312537259e-01,1.434439603982176348e-01,1.984773063772275747e-02,4.764958178098905872e-01
1.759793397991214758e-02,-5.506437545613748936e-03,1.395390677158265744e-02,3.595541641079817108e+00,2.552790218586797541e-02,2.589474914158208796e-02,3.668469557141125659e+00,8.542626308183220996e-01,8.087243070418481672e-01,2.464829423667129829e-02,5.166784046921093498e-01
3.220435843732308984e-02,3.097066054011231306e-02,1.531787434448943566e-03,2.372352773181010566e+00,2.191291038513261315e-03,1.683910020693211084e-03,5.073810178200502286e+00,5.871726798168325212e-01,6.994789345201780639e-01,2.177672703241456328e-02,5.359518635350162263e-01
1.526438516624958365e-02,2.277657828256688527e-02,3.267547070743864746e-03,8.490009355133046887e-01,7.080499066371946919e-05,6.125908392463543046e-06,6.467908227125592768e-01,3.878131717216074664e-02,6.295791270383396462e-03,2.192321743112277555e-03,1.634899423910879390e-02
4.311918505443769478e-02,-8.396945903396992039e-03,1.297172675034022338e-02,5.878710106377670330e-01,5.159144337288432830e-02,5.151613115765369538e-02,7.531221523063291734e-01,1.035379115422878415e+00,9.999998888771938210e-01,7.538660317769271813e-04,4.567191523971896015e-07
4.146540108817240583e-02,1.916889966450992938e-02,7.160512029971950222e-03,1.939310213331964239e-01,2.217657175421156729e-02,2.229650142366280952e-02,1.199296694512422157e+00,1.071790249365932146e+00,9.999999999992298383e-01,-8.646030577486207153e-03,2.444396542478980634e-12
4.935990594891188910e-02,-8.556385255390168768e-03,7.429902926047996480e-03,3.766872434895509159e+00,5.748436661633009315e-02,5.791638704350188238e-02,4.320204271717892119e+00,9.868329068125751835e-01,9.999704416661652218e-01,1.765513388012819162e-03,2.433071182369909784e-04
-6.597895310691373125e-03,4.267586705705524175e-02,5.579242373622162604e-03,4.770952970969832840e+00,9.566327751608923053e-10,7.180159867519778950e-08,7.084496590003689157e-04,5.467687103172936691e-07,2.635000283890916498e-05,1.439459429273989423e-07,2.455826947807460592e-04
7.244105603984951278e-03,4.381290359628226688e-02,7.040705908489876610e-03,7.513677724187690643e-01,4.007529420750185908e-11,1.003934217614720617e-12,3.907135998988713786e-07,3.091186636363347707e-08,1.036696742871430630e-09,4.498530471634781033e-09,5.527100335213300530e-09
2.929024226546865159e-03,3.366685823558702995e-02,6.057712051155203156e-03,3.130317108837506801e+00,7.479288116192426822e-07,6.480391415325586462e-06,5.732462603706343918e-02,3.610652988449729512e-04,2.065751847698280280e-03,7.192393791125263277e-05,1.155174234476839118e-02
1.652714547722387156e-02,2.570830564059047724e-02,8.932973370740303343e-03,4.129397019466592766e+00,3.426248412406335871e-03,3.558282668426147183e-03,1.320342560198113135e+00,3.370487765044455353e-01,3.065069596443127931e-01,4.495999112777993023e-02,7.133539854691215432e-01
4.918856297313629194e-02,4.707933557564846633e-02,2.193263807066385927e-03,4.930373254054326360e+00,3.496177619764359677e-03,3.176894882984276827e-03,3.192827367800828320e+00,6.134645129332296776e-01,6.675305500795369884e-01,3.857273318321975675e-02,8.065245741972238980e-01
3.950194056197514278e-03,4.058062690776555181e-02,1.400198514047133053e-02,3.979924994622454637e+00,1.118295090676061764e-03,1.241405892915324691e-03,1.231108022392629175e+00,1.168350597357225434e-01,9.487162025924064657e-02,2.371067478218265995e-02,3.368518364376818508e-01
6.710033897133397748e-03,-7.856587163551063263e-03,1.289257370022128119e-02,3.222507366625771308e+00,1.804502241971804935e-02,1.828710918978051353e-02,2.420867700624641738e+00,7.619449158243548625e-01,7.354542576415487032e-01,3.108696133112744467e-02,5.874719731964053171e-01
-5.313159810519474044e-03,2.585913484614817126e-02,1.299420987207370454e-02,3.562465059026532987e+00,9.890977200013521386e-04,1.187268309401161162e-03,1.981705893998090273e+00,1.189085372054699274e-01,1.018653453554521499e-01,2.236158096189957631e-02,3.357376025994804891e-01
1.597192250572360833e-02,-1.918797341718819771e-03,3.333307251437107009e-03,1.685995454928568282e+00,1.801514117935251735e-02,1.789073681662189594e-02,1.244043627306214095e+00,1.048151672122874301e+00,9.999821406668830681e-01,-1.774937528909408381e-04,1.009464413389567190e-04
-8.866240628822725720e-03,1.470766477968238166e-02,1.013643220396524477e-02,1.523897887101700377e+00,4.510106854471073378e-05,1.441991524812702517e-04,9.909808393655952230e-01,1.524739856901829657e-02,2.978613046252662211e-02,1.917114208132889757e-03,8.349827211976756924e-02
3.138167300870096932e-03,-2.238972125423524528e-04,6.077387863278203330e-03,4.700345167505866506e+00,7.179442547536277024e-03,7.107675770542602744e-03,7.176677699367427499e-01,6.362537105138855731e-01,6.007028742223744500e-01,4.766803182452882676e-02,8.372139591021819927e-01
2.578235171850285640e-02,-7.006476248592519163e-03,9.837056187281249808e-03,9.020751067660499611e-01,3.265714206305808665e-02,3.278935416980604395e-02,1.322121067479573142e+00,1.054313755518097695e+00,9.997754850310547337e-01,1.394061808200523691e-03,8.018440937292431328e-04
3.957444466171076286e-02,1.553538855732069894e-02,5.378533233681935359e-03,1.019911416810552085e+00,2.407638115498664244e-02,2.403906151764581209e-02,3.731963734083035278e-01,1.028687447068173499e+00,9.999951913089525357e-01,-3.991110142128682925e-03,2.249863380355316583e-05
2.319022187350058134e-02,1.021349015683865706e-02,1.163123463889619708e-03,1.994827251789923483e+00,1.285014810641637445e-02,1.297673171666192428e-02,1.265836102455498269e+00,1.101645941398159412e+00,9.999999999999985567e-01,8.208197325569644570e-03,1.589329078712398492e-14
4.770978089501930544e-03,2.007587109095463479e-02,1.421021413657995794e-02,4.672052799043045823e+00,6.397018529128262014e-03,6.091667391668360333e-03,3.053511374599017003e+00,3.185268515610698015e-01,3.091424018099715454e-01,4.412288946388825961e-02,7.616393862581800622e-01
2.104930110699573809e-02,3.082944568541453462e-02,1.302191602193849412e-02,4.645092015745419523e-01,6.927930963452215473e-04,6.066245875258048604e-04,8.616850881941668927e-01,1.573966684789958326e-01,1.352354527908208592e-01,7.835688031593412289e-03,1.481538403947383897e-01
4.530612187465509616e-02,1.615848130800862786e-02,2.123914744596843568e-03,7.983843668819275985e-01,2.899880808684858133e-02,2.914764056664646830e-02,1.488324797978869629e+00,1.015716284400332903e+00,1.000000000000000000e+00,7.586667342702711758e-03,2.127377954923631386e-52
1.005886679481011840e-02,1.980257343971657258e-02,6.121562888941078397e-03,9.566460346046610219e-01,1.420751620675487234e-04,1.304238375998230859e-04,1.165132446772563779e-01,5.801454280108111344e-02,5.182929295859743657e-02,4.348492277473622013e-03,1.038024562239253518e-01
3.818327031431992258e-02,1.264845354799146344e-02,1.030346142985855834e-02,5.274356920334724030e-01,2.529121099091186445e-02,2.553543457222732030e-02,2.442235813154558510e+00,1.061071524827064572e+00,9.996780777831139053e-01,-5.830860926953049033e-04,8.577729707847384305e-04
-6.986465540754631040e-03,3.970915362099643187e-02,3.362293404306062727e-03,4.133243731468060567e+00,2.048753124665680411e-12,4.050230588808091360e-15,2.044702894076872344e-08,1.417505624739513639e-09,4.211275565932360171e-12,3.226859272779261527e-10,5.969090928939767163e-11
6.913877781522406382e-03,1.531978997785144424e-02,1.979623893022215871e-03,2.962258616915791620e-01,8.228554777296858834e-06,4.088347063742560294e-19,8.228554777296451239e-02,6.100292078489523255e-03,3.053313591818723603e-15,2.750852666325590760e-04,1.317155281817356169e-14
2.718175564428713942e-02,4.191970316708227423e-02,1.432199205766684913e-02,4.592495023519607145e+00,6.542046300603069492e-03,6.260571437105120693e-03,2.814748634979487907e+00,3.239406842720589652e-01,3.155476741179459310e-01,4.455646796400986043e-02,7.618420995670458495e-01
-7.714621849666378553e-03,-3.185528204140170884e-03,5.723175342225596436e-03,4.650973805846927434e+00,2.937994348834379980e-03,2.987302194952419065e-03,4.930784611803908368e-01,3.933959783783751996e-01,3.568296036702005569e-01,4.488733016196140568e-02,8.043466450357973363e-01
9.789873264012616608e-03,-1.269895094807842184e-03,8.794977568671775298e-03,1.693568100562493628e+00,1.220942598915210689e-02,1.207615293943874180e-02,1.332730497133650882e+00,8.674588992606233617e-01,8.330518343974643303e-01,1.765687617207011353e-02,3.255031178601022757e-01
1.685510692657223031e-02,7.568313419295069275e-03,1.062103430442543767e-02,1.991681940802472406e+00,1.182446949453787137e-02,1.173556517478014684e-02,8.890431975772452589e-01,7.678101877144832832e-01,7.322288828072202049e-01,2.606488735526325123e-02,4.646917238586434906e-01
-7.705211185096203994e-03,3.741808702618555638e-02,7.937358914357556944e-03,3.729523353603179547e+00,1.412226025733265643e-07,7.136040244264750132e-06,6.994817641691424004e-02,6.755804829397545996e-05,1.621407522496866142e-03,1.644991544247431192e-05,1.011662648373583620e-02
-9.030147904295137556e-03,2.204890996049889418e-03,2.811511274185934418e-03,9.911381959095395544e-01,7.004067889955801589e-06,1.880222729101470415e-08,6.985265662664787156e-02,4.604303316706560845e-03,2.986054632517727895e-05,3.228914901603596298e-04,1.260128778756254369e-04
-7.394143059373954260e-03,2.715872369686385401e-02,6.822855889344414150e-03,3.250333653507297971e+00,6.416518399164694581e-07,9.082517084781462010e-06,8.440865244864992345e-02,3.005399849397410441e-04,2.484673720954714074e-03,6.401257816930553248e-05,1.391427851289078234e-02
-1.996058354988023559e-03,-2.455117671880244733e-03,1.236760221501074716e-02,8.613646107973879085e-01,4.733505336060753708e-03,4.812385801048420925e-03,7.888046498766722037e-01,5.671182493293276394e-01,5.159508594781418989e-01,2.044672295953634672e-02,3.699612643098301179e-01
-1.543350568388550392e-03,-7.367044327324448472e-03,1.594545219320375826e-03,4.601854693097611748e-01,5.120491280373550350e-03,5.823693765823887390e-03,7.032024854503370115e+00,1.062735976609739286e+00,9.999999635511109819e-01,9.033903254967961052e-03,1.374405398445448028e-07
3.041886746772515943e-02,3.846751026912482996e-02,9.378125029206933055e-03,5.709319635545643257e-01,5.298097512235404143e-04,4.527759918767080335e-04,7.703375934683237558e-01,1.486273365743027708e-01,1.280132456798417084e-01,8.600032058139070457e-03,1.581455648738555320e-01
1.701724940229803335e-02,3.686653053858829354e-02,1.204050878559165955e-02,2.409396027734125756e+00,1.082855534822171981e-03,1.381658667391314106e-03,2.988031325691421269e+00,1.566128846365258676e-01,1.441060018936774489e-01,2.096844586082510786e-02,3.523156112374568605e-01
2.437620854847303425e-02,2.768251546014872944e-02,4.778341382942205909e-03,1.117575007768101480e+00,9.162702906245541066e-04,7.789750067702362829e-04,1.372952838543178178e+00,2.885068498230184408e-01,2.563861282671605624e-01,1.423677627134257301e-02,3.404248680357200851e-01
1.643415626909236482e-02,3.803048258523733516e-02,6.397147532262750097e-03,1.935681183444520892e+00,6.848910820449663162e-06,2.234916620048743658e-05,1.550025538003777237e-01,3.192334914765324917e-03,7.623058917768307796e-03,4.552890325208691332e-04,2.922853243149668365e-02
1.987870031314138003e-02,-9.481744778331090834e-03,4.764624813016343774e-03,1.934433489671991246e+00,2.924172508478236482e-02,2.936045153996172039e-02,1.187264551793555611e+00,1.035361782271399855e+00,9.999953002104801092e-01,-1.897726437723256700e-03,3.031432842152604652e-05
4.165967241305876256e-02,2.665857005522413031e-02,8.026406052502673902e-03,1.173199697810462183e+00,1.517509882344571931e-02,1.515047247387815016e-02,2.462634956756915017e-01,9.811356874851481225e-01,9.577816961622451775e-01,4.472217078869425433e-03,9.751452993632107880e-02
3.622040179180777836e-02,4.846429262086866807e-02,2.100517139808920179e-03,2.190641359240419916e+00,1.012826183996470725e-05,2.915183960827092310e-08,1.009911000035643713e-01,5.910445212779450591e-03,4.103236522403586549e-05,5.314622778879068195e-04,2.530556070196477315e-04
-1.980042095889844242e-03,1.278347549625536046e-02,7.223777451847659785e-03,2.024097586449927100e+00,2.003698919749473189e-04,3.475538655482878934e-04,1.471839735733405652e+00,6.139938472124779195e-02,7.542811403626210887e-02,7.368937830342072760e-03,2.022678804551566178e-01
2.339495023322508971e-02,3.858070499575741441e-02,7.880683892586164141e-03,2.299629957637481237e+00,3.560211390766689489e-04,5.788742562340780645e-04,2.228531171574091196e+00,8.989414185787583667e-02,1.019174552878786139e-01,1.160383163527848802e-02,2.698455828507151377e-01
8.606234112416863077e-03,1.581507576598551595e-02,1.165683801759110835e-02,2.791259171533291283e+00,4.608081628170613599e-03,4.691313156601924911e-03,8.323152843131130796e-01,3.881211385879615450e-01,3.556331771128402597e-01,3.868776692639908782e-02,6.223828800070414502e-01
-7.283372131601953056e-03,-5.246710451780915545e-03,3.661069462368025246e-03,2.714983296305318650e+00,1.653294498292519690e-03,1.524127898663725804e-03,1.291665996287938878e+00,3.962340668758767004e-01,3.678250254430817656e-01,2.614663722378823829e-02,6.209286811489431734e-01
3.634308600864782912e-02,3.043638546372681719e-02,1.328970495401282648e-02,3.429284927983517139e+00,1.293935350393598561e-02,1.305287740646770070e-02,1.135239025317150929e+00,6.058503260196941298e-01,5.948384248757072612e-01,4.041376648707702829e-02,7.177996043647304480e-01
1.061368285531398906e-03,4.108487421152506175e-03,2.082048782816298734e-03,3.132113826679217894e+00,8.291028128767987141e-04,4.222812229492938917e-04,4.068215899275048564e+00,2.633420423306442326e-01,2.041324237087459581e-01,1.800873239557660224e-02,5.015718392632247946e-01
2.210920334033891765e-02,-2.673173799881773706e-03,1.762079084461489614e-03,1.033568862872752847e+00,2.473777216288554001e-02,2.478237714022068702e-02,4.460497733514701135e-01,1.014592712017597043e+00,1.000000000000000000e+00,8.575316404275615950e-03,1.123364870898324769e-42
-1.666410840807085528e-03,4.482145988788628632e-02,1.328234463875585525e-02,4.272098638051514463e+00,3.014589537935915783e-04,5.102664381565649547e-04,2.088074843629733834e+00,4.847935483684304853e-02,4.519534458791860110e-02,1.149536916474714135e-02,1.965994593514081845e-01
-2.377938785149610705e-03,4.872522807080426760e-02,1.401282055166339817e-03,1.721924313207448876e+00,0.000000000000000000e+00,1.802881992505631090e-174,1.802881992505630959e-170,4.537844418765013268e-17,2.731924720416445761e-170,6.284298871266616501e-18,9.975885476389937782e-169
2.808077556886354187e-02,4.471345255962212023e-02,7.034643973979456261e-03,2.458480856643924461e+00,1.643094841124173784e-04,3.174415178144690498e-04,1.531320337020516620e+00,4.937268390045464195e-02,6.578380706838934944e-02,6.863044397369859675e-03,2.006643601619024220e-01
2.006560449030636573e-02,1.239312967848909923e-02,2.630595042426241668e-03,4.208248496328209853e+00,7.686875563980570709e-03,7.861051311158662180e-03,1.741757471780914779e+00,9.060643024855832284e-01,9.224541685410073688e-01,2.995752969513331559e-02,2.978584408983246390e-01
1.635247484153985048e-02,4.133504948063847911e-02,8.235470522139401103e-03,2.750214372944591812e+00,5.797952131375521371e-05,1.810833649077776743e-04,1.231038435940224662e+00,1.799572438339220801e-02,3.368346695447162198e-02,3.172765269694628743e-03,1.241681443036519589e-01
